,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,nteeFinal,LAT,LONG
737,32904,444 W 57TH ST NO 7,NEW YORK,0.0,9607.0,133468487,82864.0,36061.0,444 W 57TH ST NO NEW YORK NY 10019-0000,COUNTRY DANCE & SONG SOCIETY INC,A24,65886.0,76969.0,NY,444 W 57TH ST NO,Folk Arts,10019-0000,10019.0,,,
738,32907,210 RIVERSIDE DR APT 11G,NEW YORK,0.0,43408.0,133469414,23786.0,36061.0,210 RIVERSIDE DR NEW YORK NY 10025-6883,COMPOSERS COLLABORATIVE INC,A68,3068.0,46476.0,NY,210 RIVERSIDE DR,Music,10025-6883,10025.0,,40.7942307,-73.9761979
739,32919,350 5TH AVE STE 7412,NEW YORK,49000.0,72704.0,133471757,1113857.0,36061.0,350 5TH AVE NEW YORK NY 10118-7412,HIPS ROAD INC,A60,1147454.0,1232422.0,NY,350 5TH AVE,Performing Arts,10118-7412,10118.0,,40.7483271,-73.9856549
740,32922,79 WALKER ST,NEW YORK,298861.0,1334886.0,133472869,1077807.0,36061.0,79 WALKER ST NEW YORK NY 10013-3523,ART IN GENERAL INC 79 WALKER ST,A40,0.0,1334886.0,NY,79 WALKER ST,Visual Arts,10013-3523,10013.0,,40.7180952,-74.0018770472344
741,32926,890 W END AVE APT 4A,NEW YORK,0.0,0.0,133474085,1045.0,36061.0,890 W END AVE NEW YORK NY 10025-3520,INTERNATIONAL ARTS FOUNDATION INC,A26,43230.0,43715.0,NY,890 W END AVE,Arts & Humanities Councils & Agencies,10025-3520,10025.0,,40.8000726,-73.9694818
742,32930,91 ORCHARD ST,NEW YORK,2454040.0,5444985.0,133475390,5348269.0,36061.0,91 ORCHARD ST NEW YORK NY 10002-3132,LOWER EAST SIDE TENEMENT MUSEUM,A54,2109963.0,7887484.0,NY,91 ORCHARD ST,History Museums,10002-3132,10002.0,,40.7182865,-73.9902582
743,32934,589 BROADWAY 3RD FLOOR,NEW YORK,186401.0,418428.0,133477104,424753.0,36061.0,589 BROADWAY NEW YORK NY 10012-3231,ART EDUCATION FOR THE BLIND INC,A25,48217.0,475299.0,NY,589 BROADWAY,Arts Education,10012-3231,10012.0,,40.7249119,-73.9973989
744,32936,PO BOX 1293,NEW YORK,0.0,20185.0,133477887,36967.0,36061.0,,EMPIRE QUILTERS INC,A40,24825.0,44226.0,NY,,Visual Arts,10113-1293,10113.0,,,
745,32940,155 AVENUE OF THE AMERICAS,NEW YORK,48855.0,138335.0,133480189,150559.0,36061.0,155 AVENUE OF THE AMERICAS NEW YORK NY 10013-1507,ASIAN AMERICAN ARTS ALLIANCE,A23,613.0,148087.0,NY,155 AVENUE OF THE AMERICAS,Cultural & Ethnic Awareness,10013-1507,10013.0,,40.7247271666667,-74.004237
746,32951,2576 BROADWAY 548,NEW YORK,0.0,21219.0,133482524,111781.0,36061.0,2576 BROADWAY NEW YORK NY 10025-5654,RIVERSIDE CHORAL SOCIETY,A6B,67090.0,90059.0,NY,2576 BROADWAY,Singing & Choral Groups,10025-5654,10025.0,,40.7953236,-73.9704804
747,32957,520 8TH AVE,NEW YORK,0.0,97133.0,133486145,100061.0,36061.0,520 8TH AVE NEW YORK NY 10018-6507,NATIONAL ASIAN-AMERICAN THEATRE COMPANY,A65,0.0,99965.0,NY,520 8TH AVE,Theater,10018-6507,10018.0,,40.753643,-73.9921669
748,32975,14 E 109TH ST 2ND FL,NEW YORK,0.0,53540.0,133491746,58274.0,36061.0,14 E 109TH ST NEW YORK NY 10029-3402,NEW AMSTERDAM BOYS CHOIR INC,A6B,2264.0,55804.0,NY,14 E 109TH ST,Singing & Choral Groups,10029-3402,10029.0,,40.7957102,-73.949064339904
749,32989,141 RIDGE ST APT 8,NEW YORK,74715.0,86261.0,133498560,301688.0,36061.0,141 RIDGE ST NEW YORK NY 10002-1806,RIDGE STREET THEATER INC,A65,225453.0,311757.0,NY,141 RIDGE ST,Theater,10002-1806,10002.0,,40.7199335483871,-73.9828115806452
750,33007,155 AVENUE OF THE AMERICAS FL 14,NEW YORK,0.0,10609.0,133503571,23358.0,36061.0,155 AVENUE OF THE AMERICAS NEW YORK NY 10013-1507,FLO-BERT LTD,A20,14952.0,25561.0,NY,155 AVENUE OF THE AMERICAS,Arts & Culture,10013-1507,10013.0,,40.7247271666667,-74.004237
751,33026,529 5TH AVE FL 2,NEW YORK,53655.0,196203.0,133509565,378308.0,36061.0,529 5TH AVE NEW YORK NY 10017-4683,NAKED ANGELS LTD,A65,155753.0,354617.0,NY,529 5TH AVE,Theater,10017-4683,10017.0,,40.7545813,-73.9798459
752,33032,225 E 4TH ST APT 9,NEW YORK,0.0,76800.0,133511637,63958.0,36061.0,225 E 4TH ST NEW YORK NY 10009-7228,TERRA MOTO INC,A62,0.0,76800.0,NY,225 E 4TH ST,Dance,10009-7228,10009.0,,40.72372685,-73.9830814193028
753,33035,24 PELL ST FL 2,NEW YORK,0.0,9514.0,133512068,26699.0,36061.0,24 PELL ST NEW YORK NY 10013-5177,CHINESE MUSICAL AND THEATRICAL ASSOCIATION OF NEW YORK INC,A60,21956.0,31470.0,NY,24 PELL ST,Performing Arts,10013-5177,10013.0,,40.7149226,-73.9982376
754,33038,57 E 4TH ST APT 6A,NEW YORK,0.0,0.0,133512374,32479.0,36061.0,57 E 4TH ST NEW YORK NY 10003-8936,CHOICES THEATRE PROJECT INC,A65,31620.0,31620.0,NY,57 E 4TH ST,Theater,10003-8936,10003.0,,40.7270373,-73.990921096159
755,33039,48 W 21ST ST FL 8,NEW YORK,36964.0,0.0,133512706,346923.0,36061.0,48 W 21ST ST NEW YORK NY 10010-6994,GOTHAM CITY IMPROV INC,A65,357561.0,357561.0,NY,48 W 21ST ST,Theater,10010-6994,10010.0,,40.7410441,-73.9929181871671
756,33051,145 W 46TH ST 3RD FLOOR,NEW YORK,0.0,53748.0,133516839,138379.0,36061.0,145 W 46TH ST NEW YORK NY 10036-8502,AMERICAN GLOBE THEATRE LTD,A65,99168.0,162237.0,NY,145 W 46TH ST,Theater,10036-8502,10036.0,,40.7583533,-73.9836327978856
757,33061,6 W 77TH ST,NEW YORK,0.0,167317.0,133519830,255457.0,36061.0,6 W 77TH ST NEW YORK NY 10024-5125,DESIGN HISTORY FOUNDATION INC,A40,60032.0,231536.0,NY,6 W 77TH ST,Visual Arts,10024-5125,10024.0,,40.780184,-73.9752515
758,33066,182 LAFAYETTE ST,NEW YORK,333702.0,587322.0,133520970,1088219.0,36061.0,182 LAFAYETTE ST NEW YORK NY 10013-3276,CHILDRENS MUSEUM OF THE ARTS INC,A51,519218.0,1110768.0,NY,182 LAFAYETTE ST,Art Museums,10013-3276,10013.0,,40.72074175,-73.9988212418889
759,33072,2ND FLOOR,NEW YORK,559367.0,1006561.0,133522283,1530284.0,36061.0,,PERFORMANCE SPACE 122 INC,A60,246640.0,1350839.0,NY,,Performing Arts,10009-5704,10009.0,,,
760,33089,99 KENMARE STREET,NEW YORK,0.0,440624.0,133525743,372422.0,36061.0,99 KENMARE STREET NEW YORK NY 10012-0000,STOREFRONT FOR ART AND ARCHITECTURE INC,A51,0.0,444389.0,NY,99 KENMARE STREET,Art Museums,10012-0000,10012.0,,40.7213975625,-73.9969764375
761,33091,661 10TH AVE APT 2D,NEW YORK,0.0,36007.0,133526354,55772.0,36061.0,661 10TH AVE NEW YORK NY 10036-2955,MIRANDA THEATRE COMPANY,A65,21725.0,57732.0,NY,661 10TH AVE,Theater,10036-2955,10036.0,,40.7626573,-73.9935904542308
762,33097,PO BOX 1600,NEW YORK,0.0,5300.0,133527820,28765.0,36061.0,,JAZZ LEGACY INC,A68,22847.0,28165.0,NY,,Music,10009-8906,10009.0,,,
763,33098,1 E 93RD ST APT 1C,NEW YORK,392056.0,759327.0,133527874,755367.0,36061.0,1 E 93RD ST NEW YORK NY 10128-0683,FOUNDATION FOR ETHNIC UNDERSTANDING,A23,0.0,759327.0,NY,1 E 93RD ST,Cultural & Ethnic Awareness,10128-0683,10128.0,,40.78592055,-73.9565492275945
764,33105,84 N 9TH ST APT 206,BROOKLYN,0.0,0.0,133529111,28258.0,36047.0,84 N 9TH ST BROOKLYN NY 11211-1935,SWEDISH WOMENS EDUCATIONAL ASSOCIATION,A23,26059.0,27886.0,NY,84 N 9TH ST,Cultural & Ethnic Awareness,11211-1935,11211.0,,40.67277925,-73.9939559375
765,33109,400 W 43RD ST APT 7D,NEW YORK,0.0,48116.0,133529676,20176.0,36061.0,400 W 43RD ST NEW YORK NY 10036-6304,THIS MUSICS FOR YOU INC,A68,0.0,28632.0,NY,400 W 43RD ST,Music,10036-6304,10036.0,,40.7592431,-73.9927221
766,33110,209 E 5TH ST 3-4R,NEW YORK,35395.0,0.0,133529796,115862.0,36061.0,209 E 5TH ST NEW YORK NY 10003-8521,MIRASHAYAMA MUSIC INC,A68,99901.0,99901.0,NY,209 E 5TH ST,Music,10003-8521,10003.0,,40.7275694,-73.9905482
767,33112,109 W 27TH ST FL 8,NEW YORK,105437.0,329060.0,133530544,501877.0,36061.0,109 W 27TH ST NEW YORK NY 10001-6208,LOTUS FINE ARTS PRODUCTIONS INC,A60,138459.0,507156.0,NY,109 W 27TH ST,Performing Arts,10001-6208,10001.0,,40.7456797058824,-73.9913591764706
768,33118,132 W 22ND ST STE 2ND FL,NEW YORK,672621.0,5295422.0,133531713,2199169.0,36061.0,132 W 22ND ST STE NEW YORK NY 10011-2419,IRISH REPERTORY THEATRE COMPANY INC,A65,1097765.0,6528275.0,NY,132 W 22ND ST STE,Theater,10011-2419,10011.0,,,
769,33154,26 BROADWAY,NEW YORK,390622.0,8076914.0,133540880,1007819.0,36061.0,26 BROADWAY NEW YORK NY 10004-1703,MUSEUM OF AMERICAN FINANCIAL HISTORY,A50,54941.0,8449546.0,NY,26 BROADWAY,Museums,10004-1703,10004.0,,40.7053128,-74.0129107229046
770,33156,122 E 58TH ST,NEW YORK,0.0,37175.0,133541450,116875.0,36061.0,122 E 58TH ST NEW YORK NY 10022-1909,AMERICAN FRIENDS OF THE GEORGIAN GROUP INC,A40,82830.0,122246.0,NY,122 E 58TH ST,Visual Arts,10022-1909,10022.0,,40.7617661875,-73.96925325
771,33159,160 E 88TH ST APT 7F,NEW YORK,35000.0,99518.0,133542161,105965.0,36061.0,160 E 88TH ST NEW YORK NY 10128-2219,SALON DE VIRTUOSI INC,A68,42225.0,142946.0,NY,160 E 88TH ST,Music,10128-2219,10128.0,,40.7806414,-73.954515
772,33166,210 W 89TH ST APT 4L,NEW YORK,0.0,29774.0,133544059,32110.0,36061.0,210 W 89TH ST NEW YORK NY 10024-1830,NEW YORK TREBLE SINGERS,A6B,0.0,29774.0,NY,210 W 89TH ST,Singing & Choral Groups,10024-1830,10024.0,,40.7897902,-73.9743581
773,33185,1486 5TH AVE APT 2S,NEW YORK,0.0,288666.0,133548252,281800.0,36061.0,1486 5TH AVE NEW YORK NY 10035-2746,OPUS DANCE THEATRE & COMMUNITY SERVICE,A62,0.0,288666.0,NY,1486 5TH AVE,Dance,10035-2746,10035.0,,40.763659,-73.973465
774,33198,619 LEXINGTON AVE,NEW YORK,561437.0,757115.0,133550290,1073955.0,36061.0,619 LEXINGTON AVE NEW YORK NY 10022-4613,YORK THEATRE COMPANY INC,A65,267109.0,1117939.0,NY,619 LEXINGTON AVE,Theater,10022-4613,10022.0,,40.68949705,-73.9368075409257
775,33205,181 THOMPSON ST APT 23,NEW YORK,36207.0,1105.0,133551716,52486.0,36061.0,181 THOMPSON ST NEW YORK NY 10012-2586,ARTS CRAFTS AND THEATER SAFETY INC,A65,52873.0,54112.0,NY,181 THOMPSON ST,Theater,10012-2586,10012.0,,40.72803685,-74.0002054704771
776,33208,220 E 54TH ST APT 11J,NEW YORK,0.0,389080.0,133552535,969939.0,36061.0,220 E 54TH ST NEW YORK NY 10022-4852,DI CAPO OPERA THEATRE CORP,A6A,391666.0,971740.0,NY,220 E 54TH ST,Opera,10022-4852,10022.0,,40.75773825,-73.9681868499809
777,33231,306 E 11TH ST APT 3B,NEW YORK,23816.0,60276.0,133557399,73662.0,36061.0,306 E 11TH ST NEW YORK NY 10003-7462,YARA ARTS GROUP INC,A65,20708.0,81090.0,NY,306 E 11TH ST,Theater,10003-7462,10003.0,,40.72991195,-73.9857925292163
778,33239,122 E 42ND ST RM 810,NEW YORK,0.0,18867.0,133559366,12664.0,36061.0,122 E 42ND ST NEW YORK NY 10168-0899,DECORATIVE ARTS SOCIETY INC,A40,78.0,19915.0,NY,122 E 42ND ST,Visual Arts,10168-0899,10168.0,,40.751261,-73.9766228
779,33254,1840 GRAND CONCOURSE,BRONX,0.0,45000.0,133563705,36675.0,36005.0,1840 GRAND CONCOURSE BRONX NY 10457-5502,INSTITUTE FOR MULTICULTURAL COMMUNICATIONS COOP & DEVELOP,A23,0.0,45005.0,NY,1840 GRAND CONCOURSE,Cultural & Ethnic Awareness,10457-5502,10457.0,,40.8478739,-73.9070172
780,33263,303 W 42ND ST STE 614,NEW YORK,177890.0,682216.0,133565438,629445.0,36061.0,303 W 42ND ST NEW YORK NY 10036-6908,MANHATTAN NEW MUSIC PROJECT,A68,0.0,698437.0,NY,303 W 42ND ST,Music,10036-6908,10036.0,,40.7575385,-73.9901368
781,33266,266 W 37TH ST FL 22,NEW YORK,22150.0,91775.0,133566339,97856.0,36061.0,266 W 37TH ST NEW YORK NY 10018-6638,PULSE ENSEMBLE THEATRE INC,A65,10614.0,103461.0,NY,266 W 37TH ST,Theater,10018-6638,10018.0,,40.75387,-73.9918126
782,33272,934 5TH AVE,NEW YORK,0.0,20999.0,133568037,29364.0,36061.0,934 5TH AVE NEW YORK NY 10021-2603,ACCUEIL NEW YORK INC,A23,17480.0,38611.0,NY,934 5TH AVE,Cultural & Ethnic Awareness,10021-2603,10021.0,,40.77400985,-73.9654888015747
783,33273,100 GRAND ST APT 2,NEW YORK,0.0,22241.0,133568135,92010.0,36061.0,100 GRAND ST NEW YORK NY 10013-2659,HUNDRED GRAND DANCE FOUNDATION INC,A62,82894.0,105135.0,NY,100 GRAND ST,Dance,10013-2659,10013.0,,40.7214506,-74.0016036
784,33283,307 7TH AVE RM 1601,NEW YORK,135629.0,552061.0,133570387,595290.0,36061.0,307 7TH AVE NEW YORK NY 10001-6042,NEW YORK FESTIVAL OF SONG INC,A68,159112.0,667854.0,NY,307 7TH AVE,Music,10001-6042,10001.0,,40.7502241,-73.9911843
785,33292,PO BOX 33,NEW YORK,30240.0,152850.0,133571240,175027.0,36061.0,,L OPERA FRANCAIS OF NEW YORK INC,A6A,14310.0,169700.0,NY,,Opera,10185-0033,10185.0,,,
786,33310,3519 76TH ST APT 42,JACKSON HTS,0.0,4000.0,133573998,78263.0,36081.0,3519 76TH ST JACKSON HTS NY 11372-4567,MERIDIAN ARTS ENSEMBLE PTRS,A6C,69383.0,73383.0,NY,3519 76TH ST,Bands & Ensembles,11372-4567,11372.0,,40.760631,-73.891975
787,33312,PO BOX 583,NEW YORK,0.0,0.0,133574230,99067.0,36061.0,,NEW YORK SCANDIA SYMPHONY INC,A69,0.0,99805.0,NY,,Symphony Orchestras,10150-0583,10150.0,,,
788,33329,3 LAFAYETTE AVE,BROOKLYN,2338640.0,2140146.0,133577394,5217505.0,36047.0,3 LAFAYETTE AVE BROOKLYN NY 11217-1415,DISCALCED INC,A62,3438433.0,5644492.0,NY,3 LAFAYETTE AVE,Dance,11217-1415,11217.0,,40.6868763,-73.9788779
789,33330,PS 101 141 E 111TH ST 420,NEW YORK,38750.0,194173.0,133577519,223088.0,36061.0,PS 101 141 E 111TH ST NEW YORK NY 10029-0000,ICE HOCKEY IN HARLEM INC ATTN THOMAS P DONNELLY,A68,0.0,278110.0,NY,PS 101 141 E 111TH ST,Music,10029-0000,10029.0,,,
790,33344,90 HUDSON ST APT 2E,NEW YORK,55839.0,216678.0,133579172,370948.0,36061.0,90 HUDSON ST NEW YORK NY 10013-2826,THEATER LABRADOR INC,A65,50082.0,306407.0,NY,90 HUDSON ST,Theater,10013-2826,10013.0,,40.7188506,-74.0086008
791,33345,15 W 26TH ST REAR 2,NEW YORK,148241.0,51425.0,133579328,508768.0,36061.0,15 W 26TH ST REAR NEW YORK NY 10010-1031,GERTRUDE STEIN REPERTORY THEATRE,A65,287222.0,500954.0,NY,15 W 26TH ST REAR,Theater,10010-1031,10010.0,,,
792,33347,UNIVERSITY AVE AND 181 STREET,BRONX,51758.0,14381.0,133580300,70408.0,36005.0,UNIVERSITY AVE AND 181 STREET BRONX NY 10453-0000,BRONX CONSERVATORY OF MUSIC,A6E,57704.0,73447.0,NY,UNIVERSITY AVE AND 181 STREET,Performing Arts Schools,10453-0000,10453.0,,40.8463493,-73.9212546
793,33350,55 W END AVE,NEW YORK,1465899.0,1904559.0,133580813,3386182.0,36061.0,55 W END AVE NEW YORK NY 10023-7842,COMMUNITY WORKS,A20,1886678.0,3809054.0,NY,55 W END AVE,Arts & Culture,10023-7842,10023.0,,40.7733768,-73.9893937
794,33360,2 E 90TH ST,NEW YORK,0.0,55782.0,133582822,127927.0,36061.0,2 E 90TH ST NEW YORK NY 10128-0603,CANTERBURY CHORAL SOCIETY INC,A6B,8345.0,83878.0,NY,2 E 90TH ST,Singing & Choral Groups,10128-0603,10128.0,,40.7836928,-73.9578694
795,33363,70 W 36TH ST RM 700,NEW YORK,0.0,32282.0,133583223,50734.0,36061.0,70 W 36TH ST NEW YORK NY 10018-1258,ISRAELI DANCE INSTITUTE INC,A62,24944.0,57226.0,NY,70 W 36TH ST,Dance,10018-1258,10018.0,,40.7505863,-73.9862797021415
796,33372,138 S OXFORD ST STE 2B,BROOKLYN,150527.0,34450.0,133585152,212653.0,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,WHITE BIRD PRODUCTIONS INC,A65,185032.0,219482.0,NY,138 S OXFORD ST,Theater,11217-1694,11217.0,,40.687303,-73.973648
797,33375,40 W 53RD ST,NEW YORK,3254805.0,16651923.0,133585408,7763113.0,36061.0,40 W 53RD ST NEW YORK NY 10019-6106,MUSEUM OF ARTS AND DESIGN,A51,844594.0,19422615.0,NY,40 W 53RD ST,Art Museums,10019-6106,10019.0,,40.7611533,-73.9779162
798,33388,449 W 125TH ST APT 5D,NEW YORK,0.0,59271.0,133589303,73380.0,36061.0,449 W 125TH ST NEW YORK NY 10027-4209,HOUSE OF DANCE INC,A62,20486.0,77391.0,NY,449 W 125TH ST,Dance,10027-4209,10027.0,,40.8128261,-73.9554424085316
799,33401,845 THIRD AVE 16TH FL,NEW YORK,0.0,1331320.0,133592291,1214577.0,36061.0,845 THIRD AVE NEW YORK NY 10022-6601,WORKS AND PROCESS INC,A60,0.0,1333074.0,NY,845 THIRD AVE,Performing Arts,10022-6601,10022.0,,42.8002283,-73.9523152
800,33412,145 W 28TH ST,NEW YORK,0.0,123356.0,133593882,147089.0,36061.0,145 W 28TH ST NEW YORK NY 10001-6114,ACTORS THEATRE WORKSHOP INC,A25,38369.0,161725.0,NY,145 W 28TH ST,Arts Education,10001-6114,10001.0,,40.7469929,-73.9925111
801,33430,41 W 25TH STREET,NEW YORK,0.0,30750.0,133599589,54070.0,36061.0,41 W 25TH STREET NEW YORK NY 10010-2021,ANYONE CORPORATION,A40,16034.0,48418.0,NY,41 W 25TH STREET,Visual Arts,10010-2021,10010.0,,40.7439685,-73.99078875
802,33455,530 W 25TH ST 4TH FLR,NEW YORK,0.0,0.0,133602581,74606.0,36061.0,530 W 25TH ST NEW YORK NY 10001-5516,BOWERY ARTISTS INC,A51,73383.0,73447.0,NY,530 W 25TH ST,Art Museums,10001-5516,10001.0,,40.74935685,-74.00473445
803,33456,530 W 25TH ST 4TH FLR,NEW YORK,0.0,0.0,133602582,75240.0,36061.0,530 W 25TH ST NEW YORK NY 10001-5516,PRINCE STREET ARTISTS INC,A40,83352.0,84170.0,NY,530 W 25TH ST,Visual Arts,10001-5516,10001.0,,40.74935685,-74.00473445
804,33465,8 8TH AVE APT 4,BROOKLYN,0.0,41965.0,133604474,146703.0,36047.0,8 8TH AVE BROOKLYN NY 11217-3764,NEW YORK REVELS INC,A24,83346.0,125333.0,NY,8 8TH AVE,Folk Arts,11217-3764,11217.0,,40.6754282,-73.9718514
805,33477,329 W 108TH ST 4A,NEW YORK,89297.0,804003.0,133607832,707309.0,36061.0,329 W 108TH ST NEW YORK NY 10125-0001,MA-YI FILIPINO THEATRE ENSEMBLE INC,A6C,0.0,808017.0,NY,329 W 108TH ST,Bands & Ensembles,10125-0001,10125.0,,40.8035023,-73.9684790914995
806,33492,207 W 133RD ST,NEW YORK,0.0,92249.0,133611138,137442.0,36061.0,207 W 133RD ST NEW YORK NY 10030-3201,HARLEM ARTIST DEVELOPMENT LEAGUE ESPECIALLY FOR YOU,A26,59857.0,152106.0,NY,207 W 133RD ST,Arts & Humanities Councils & Agencies,10030-3201,10030.0,,40.8143281,-73.945101
807,33497,410 W 42ND ST,NEW YORK,678626.0,807542.0,133613115,2251140.0,36061.0,410 W 42ND ST NEW YORK NY 10036-6809,NEW GROUP INC,A65,1256082.0,2092661.0,NY,410 W 42ND ST,Theater,10036-6809,10036.0,,40.7585537,-73.9933987
808,33522,140 2ND AVE STE 404,NEW YORK,47825.0,67675.0,133618577,180526.0,36061.0,140 2ND AVE NEW YORK NY 10003-8384,GOTHAM DANCE INC,A62,73625.0,142885.0,NY,140 2ND AVE,Dance,10003-8384,10003.0,,40.7303767,-73.9865401
809,33525,300 W 43RD ST STE 402,NEW YORK,498127.0,610102.0,133619299,1006447.0,36061.0,300 W 43RD ST NEW YORK NY 10036-6404,CITY LIGHTS YOUTH THEATER INC,A6E,74569.0,870363.0,NY,300 W 43RD ST,Performing Arts Schools,10036-6404,10036.0,,40.7579121,-73.9895582
810,33548,123 E 24TH ST,NEW YORK,51645.0,0.0,133623337,162352.0,36061.0,123 E 24TH ST NEW YORK NY 10010-2907,THEATRE STUDIO INC,A65,294048.0,294048.0,NY,123 E 24TH ST,Theater,10010-2907,10010.0,,40.7404828,-73.9847505
811,33552,890 BROADWAY,NEW YORK,187659.0,268650.0,133623815,364027.0,36061.0,890 BROADWAY NEW YORK NY 10003-1211,GINA GIBNEY DANCE INC,A62,20595.0,384494.0,NY,890 BROADWAY,Dance,10003-1211,10003.0,,40.7265273,-73.9958473
812,33554,1040 FIRST AVE 311,NEW YORK,0.0,135354.0,133624437,245553.0,36061.0,1040 FIRST AVE NEW YORK NY 10022-2991,SIR JOHN SOANES MUSEUM FOUNDATION,A54,1339.0,251052.0,NY,1040 FIRST AVE,History Museums,10022-2991,10022.0,,42.8021386,-73.9528461
813,33579,200 E 5TH ST,NEW YORK,0.0,48225.0,133629477,59550.0,36061.0,200 E 5TH ST NEW YORK NY 10003-8546,SEASONED CITIZENS THEATRE CO INC,A65,11175.0,59400.0,NY,200 E 5TH ST,Theater,10003-8546,10003.0,,40.7274681,-73.9909998
814,33582,575 RIVERSIDE DR APT 51,NEW YORK,0.0,38005.0,133629588,30623.0,36061.0,575 RIVERSIDE DR NEW YORK NY 10031-8545,REJOICENSEMBLE INC,A6C,3260.0,41265.0,NY,575 RIVERSIDE DR,Bands & Ensembles,10031-8545,10031.0,,40.820805,-73.9579727
815,33586,253 W 125TH ST,NEW YORK,1632770.0,7476156.0,133630066,9141616.0,36061.0,253 W 125TH ST NEW YORK NY 10027-4408,THE APOLLO THEATER FOUNDATION INC,A60,4559624.0,13446571.0,NY,253 W 125TH ST,Performing Arts,10027-4408,10027.0,,40.8100895,-73.9499911673295
816,33589,322 WEST 48TH STREET,NEW YORK,324149.0,1168323.0,133631523,1890864.0,36061.0,322 WEST 48TH STREET NEW YORK NY 10036-1308,JAZZ FOUNDATION OF AMERICA INC,A6C,980.0,1951244.0,NY,322 WEST 48TH STREET,Bands & Ensembles,10036-1308,10036.0,,40.7612799,-73.98818145
817,33627,520 8TH AVE RM 801A,NEW YORK,70813.0,177760.0,133638436,227865.0,36061.0,520 8TH AVE NEW YORK NY 10018-4192,CREATIVE ARTS WORKSHOPS FOR KIDS INC,A20,0.0,180999.0,NY,520 8TH AVE,Arts & Culture,10018-4192,10018.0,,40.753643,-73.9921669
818,33642,630 9TH AVE STE 1106,NEW YORK,1288217.0,2474808.0,133641560,3770241.0,36061.0,630 9TH AVE NEW YORK NY 10036-3743,SIGNATURE THEATRE COMPANY,A65,876529.0,3463582.0,NY,630 9TH AVE,Theater,10036-3743,10036.0,,40.7597501,-73.991404
819,33658,240 CENTRAL PARK S,NEW YORK,0.0,50550.0,133645315,62473.0,36061.0,240 CENTRAL PARK S NEW YORK NY 10019-1413,SINGERS DEVELOPMENT FOUNDATION,A60,0.0,50550.0,NY,240 CENTRAL PARK S,Performing Arts,10019-1413,10019.0,,40.7676287,-73.9812527
820,33662,138 S OXFORD ST STE 4B,BROOKLYN,314644.0,360999.0,133645651,834297.0,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,UBW INC,A62,457294.0,825646.0,NY,138 S OXFORD ST,Dance,11217-1694,11217.0,,40.687303,-73.973648
821,33663,15 GRAMERCY PARK SOUTH 8D,NEW YORK,289919.0,0.0,133645654,2579034.0,36061.0,15 GRAMERCY PARK SOUTH NEW YORK NY 10003-1705,FOUNDATION 20 21,A40,0.0,825892.0,NY,15 GRAMERCY PARK SOUTH,Visual Arts,10003-1705,10003.0,,40.7377541,-73.9866814
822,33668,455 HUDSON ST APT 25,NEW YORK,0.0,4552.0,133646286,41906.0,36061.0,455 HUDSON ST NEW YORK NY 10014-3709,POLARIS NORTH,A65,38221.0,43229.0,NY,455 HUDSON ST,Theater,10014-3709,10014.0,,40.7314131,-74.0069829859583
823,33675,12 SYLVAN TER,NEW YORK,0.0,79450.0,133648300,81261.0,36061.0,12 SYLVAN TER NEW YORK NY 10032-5306,BATOTO YETU INC,A24,6250.0,85787.0,NY,12 SYLVAN TER,Folk Arts,10032-5306,10032.0,,40.8346254,-73.93938665
824,33681,103 E 125TH ST 7TH FLR,NEW YORK,438137.0,876343.0,133648982,836761.0,36061.0,103 E 125TH ST NEW YORK NY 10035-1641,OPUS 118 HARLEM SCHOOL OF MUSIC,A68,135459.0,976107.0,NY,103 E 125TH ST,Music,10035-1641,10035.0,,40.8050359,-73.9385817
825,33688,63 GREENE ST 11,NEW YORK,0.0,15485.0,133651259,46627.0,36061.0,63 GREENE ST NEW YORK NY 10012-4310,PAINTING GROUP INC,A40,44642.0,60582.0,NY,63 GREENE ST,Visual Arts,10012-4310,10012.0,,40.7231041,-74.0010753
826,33698,70 A GREENWICH AVE BOX 315,NEW YORK,0.0,4681.0,133652071,33367.0,36061.0,70 A GREENWICH AVE BOX NEW YORK NY 10011-8300,LAVENDER LIGHT THE BLACK & PEOPLE OF ALL COLORS LESBIAN & GAY CHOIR,A6B,27799.0,32523.0,NY,70 A GREENWICH AVE BOX,Singing & Choral Groups,10011-8300,10011.0,,,
827,33716,737 PARK AVE STE 14-G,NEW YORK,0.0,138000.0,133662555,76861.0,36061.0,737 PARK AVE NEW YORK NY 10021-4256,THE METROPOLITAN REPERTORY BALLET INC,A63,0.0,98000.0,NY,737 PARK AVE,Ballet,10021-4256,10021.0,,40.7704532,-73.9639881
828,33721,931 SCHERMERHORN COLUMBIA UNIVERSIT,NEW YORK,0.0,28182.0,133664043,36275.0,36061.0,931 SCHERMERHORN COLUMBIA UNIVERSIT NEW YORK NY 10027-0000,ARTWATCH INTERNATIONAL INCORPORATED,A25,0.0,42009.0,NY,931 SCHERMERHORN COLUMBIA UNIVERSIT,Arts Education,10027-0000,10027.0,,,
