,Unnamed: 0,Unnamed: 0.1,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,LAT,LONG,TITLE_NAME
1319,1319,173599,24614 61ST AVE,LITTLE NECK,0.0,66519.0,451227368,32047.0,36081.0,24614 61ST AVE LITTLE NECK NY 11362-2020,NY LAUREATE ORCHESTRA INC,A69,0.0,66519.0,NY,24614 61ST AVE,Symphony Orchestras,11362-2020,11362.0,40.756993,-73.72965400000001,NY Laureate Orchestra Inc.
1320,1320,173646,215 E 99TH ST APT 316,NEW YORK,0.0,0.0,451266886,5881.0,36061.0,215 E 99TH ST NEW YORK NY 10029-0259,IDENTITY THEATER COMPANY NICHOLAS A LINNEHAN SOLE MBR,A65,5320.0,5320.0,NY,215 E 99TH ST,Theater,10029-0259,10029.0,40.786722181818206,-73.9467668181818,Identity Theater Company Nicholas a Linnehan Sole Mbr
1321,1321,173928,PO BOX 1024,NEW YORK,0.0,23003.0,451599393,37844.0,36061.0,,RITE OF SUMMER MUSIC FESTIVAL,A68,0.0,23003.0,NY,,Music,10024-0547,10024.0,,,Rite of Summer Music Festival
1322,1322,174171,222 W 14TH ST APT 8G,NEW YORK CITY,0.0,84904.0,451860153,58537.0,36061.0,222 W 14TH ST NEW YORK CITY NY 10011-7209,DANCE TO UNITE INC,A62,0.0,84904.0,NY,222 W 14TH ST,Dance,10011-7209,10011.0,,,Dance to Unite Inc.
1323,1323,174319,PO BOX 3287,ASTORIA,0.0,5007.0,452051179,11837.0,36081.0,,CRITICAL ETHNIC STUDIES ASSOCIATION,A23,1000.0,6007.0,NY,,Cultural & Ethnic Awareness,11103-0287,11103.0,,,Critical Ethnic Studies Association
1324,1324,174452,191 CLAREMONT AVE APT 25,NEW YORK,0.0,95966.0,452160781,130771.0,36061.0,191 CLAREMONT AVE NEW YORK NY 10027-4041,THE HARLEM CHAMBER PLAYERS INC,A68,50477.0,147521.0,NY,191 CLAREMONT AVE,Music,10027-4041,10027.0,40.81506865,-73.96030515869441,the Harlem Chamber Players Inc.
1325,1325,174901,2728 THOMSON AVE UNIT 252,LONG IS CITY,327165.0,720190.0,452422075,659271.0,36081.0,2728 THOMSON AVE UNIT LONG IS CITY NY 11101-2922,JESSICA LANG DANCE INC,A62,342349.0,1076574.0,NY,2728 THOMSON AVE UNIT,Dance,11101-2922,11101.0,,,Jessica Lang Dance Inc.
1326,1326,175052,2000 OCEAN AVE APT 1A,BROOKLYN,0.0,4650.0,452457196,2963.0,36047.0,2000 OCEAN AVE BROOKLYN NY 11230-7338,COMMUNITY CONCERT NETWORK INC,A68,0.0,4650.0,NY,2000 OCEAN AVE,Music,11230-7338,11230.0,40.61296885,-73.954363623596,Community Concert Network Inc.
1327,1327,175074,440 E 85TH ST APT 6G,NEW YORK,106628.0,423.0,452463922,265453.0,36061.0,440 E 85TH ST NEW YORK NY 10028-6327,FRENCH ACADEMIE OF BALLET,A6E,330111.0,330315.0,NY,440 E 85TH ST,Performing Arts Schools,10028-6327,10028.0,40.77534525,-73.9483110774597,French Academie of Ballet
1328,1328,175110,33 WEST 46TH ST,NEW YORK,0.0,163227.0,452473321,269446.0,36061.0,33 WEST 46TH ST NEW YORK NY 10036-4103,CHELSEA MUSIC FESTIVAL CORPORATION,A68,48092.0,211186.0,NY,33 WEST 46TH ST,Music,10036-4103,10036.0,40.75682255,-73.9803233369909,Chelsea Music Festival Corporation
1329,1329,175300,135 HUDSON ST,NEW YORK,0.0,3007.0,452521658,3322.0,36061.0,135 HUDSON ST NEW YORK NY 10013-3073,OYSI INC,A23,0.0,3007.0,NY,135 HUDSON ST,Cultural & Ethnic Awareness,10013-3073,10013.0,40.7207484,-74.0086306,Oysi Inc.
1330,1330,175316,19 FROST ST,BROOKLYN,0.0,4615.0,452526883,4576.0,36047.0,19 FROST ST BROOKLYN NY 11211-1202,FROST THEATRE OF THE ARTS INC,A65,0.0,4615.0,NY,19 FROST ST,Theater,11211-1202,11211.0,40.71759525,-73.9512916037664,Frost Theatre of the Arts Inc.
1331,1331,175846,972 5TH AVE,NEW YORK,0.0,52000.0,452687529,414233.0,36061.0,972 5TH AVE NEW YORK NY 10075-0104,ALBERTINE BOOKS FOUNDATION INC,A23,0.0,89750.0,NY,972 5TH AVE,Cultural & Ethnic Awareness,10075-0104,10075.0,40.77656215,-73.96365479498671,Albertine Books Foundation Inc.
1332,1332,175944,1110 2ND AVE RM 301,NEW YORK,1200408.0,2787865.0,452716646,2731115.0,36061.0,1110 2ND AVE NEW YORK NY 10022-2021,FOUR FREEDOMS PARK CONSERVANCY INC,A12,280802.0,3118038.0,NY,1110 2ND AVE,Fund Raising & Fund Distribution,10022-2021,10022.0,40.7602032,-73.9643377,Four Freedoms Park Conservancy Inc.
1333,1333,176057,16307 DEPOT RD STE 206,FLUSHING,0.0,76100.0,452751206,119425.0,36081.0,16307 DEPOT RD FLUSHING NY 11358-2056,KOREAN AMERICAN HERITAGE FOUNDATION INC,A23,9650.0,85750.0,NY,16307 DEPOT RD,Cultural & Ethnic Awareness,11358-2056,11358.0,,,Korean American Heritage Foundation Inc.
1334,1334,176532,135 PROSPECT PARK SW APT B7,BROOKLYN,140256.0,180865.0,452906089,432918.0,36047.0,135 PROSPECT PARK SW BROOKLYN NY 11218-1241,BCT BROOKLYN CHILDRENS THEATRE,A65,268724.0,447287.0,NY,135 PROSPECT PARK SW,Theater,11218-1241,11218.0,40.656135799999994,-73.97387909999999,Bct Brooklyn Childrens Theatre
1335,1335,176869,850 AMSTERDAM AVE APT 14F,NEW YORK,23600.0,171630.0,453021279,166226.0,36061.0,850 AMSTERDAM AVE NEW YORK NY 10025-5137,BALLETCOLLECTIVE INC,A63,60334.0,231964.0,NY,850 AMSTERDAM AVE,Ballet,10025-5137,10025.0,40.7976076,-73.9680395,Balletcollective Inc.
1336,1336,177069,673 UNION ST APT 3R,BROOKLYN,0.0,5250.0,453080548,10750.0,36047.0,673 UNION ST BROOKLYN NY 11215-1111,BROOKLYN YOUTH COMPANY INC,A25,5500.0,10750.0,NY,673 UNION ST,Arts Education,11215-1111,11215.0,40.67735205,-73.9824203716792,Brooklyn Youth Company Inc.
1337,1337,177190,560 WEST 218TH ST,NEW YORK,0.0,110000.0,453126544,110650.0,36061.0,560 WEST 218TH ST NEW YORK NY 10034-1036,STRAVINSKY INSTITUTE FOUNDATION INC,A65,0.0,110000.0,NY,560 WEST 218TH ST,Theater,10034-1036,10034.0,40.87219535,-73.9171310067861,Stravinsky Institute Foundation Inc.
1338,1338,178029,243 W 60TH AVENUE,NEW YORK,26000.0,129331.0,453508749,321637.0,36061.0,243 W 60TH AVENUE NEW YORK NY 10023-7448,BALLET NEXT INC,A63,67678.0,197009.0,NY,243 W 60TH AVENUE,Ballet,10023-7448,10023.0,,,Ballet Next Inc.
1339,1339,178091,420 LEXINGTON AVE RM 356,NEW YORK,0.0,143470.0,453537924,211344.0,36061.0,420 LEXINGTON AVE NEW YORK NY 10170-0247,ABBEY THEATRE FOUNDATION INC,A65,0.0,143471.0,NY,420 LEXINGTON AVE,Theater,10170-0247,10170.0,40.688204799999994,-73.9443976303818,Abbey Theatre Foundation Inc.
1340,1340,178104,1120 PARK AVENUE NO STE 9B,NEW YORK,0.0,0.0,453541115,150237.0,36061.0,,GOODRICH HOMER ART EDUCATION PROJECT INC,A20,0.0,0.0,NY,1120 PARK AVENUE NO,Arts & Culture,,10128.0,,,Goodrich Homer Art Education Project Inc.
1341,1341,178434,15 WEST 70TH STREET,NEW YORK,0.0,1235644.0,453630514,1158986.0,36061.0,15 WEST 70TH STREET NEW YORK NY 10023-4507,AMERICAN FRIENDS OF LES ARTS FLORISSANTS INC,A68,0.0,1235644.0,NY,15 WEST 70TH STREET,Music,10023-4507,10023.0,40.77540685,-73.97756860126721,American Friends of Les Arts Florissants Inc.
1342,1342,178500,370 OCEAN PKWY APT 11F,BROOKLYN,85190.0,38505.0,453649702,216347.0,36047.0,370 OCEAN PKWY BROOKLYN NY 10119-0002,TRUSTY SIDEKICK THEATER COMPANY INC,A65,203366.0,241871.0,NY,370 OCEAN PKWY,Theater,10119-0002,11218.0,40.6399098,-73.9741558476443,Trusty Sidekick Theater Company Inc.
1343,1343,179491,35 WOOSTER ST APT 5F,NEW YORK,0.0,168065.0,453979268,170094.0,36061.0,35 WOOSTER ST NEW YORK NY 10013-1552,MANHATTAN GIRLS CHORUS INC,A6B,0.0,168065.0,NY,35 WOOSTER ST,Singing & Choral Groups,10013-1552,10013.0,40.72244620000001,-74.00289198732159,Manhattan Girls Chorus Inc.
1344,1344,180611,228 E 71ST STREET,NEW YORK,385253.0,1123858.0,454347728,1232372.0,36061.0,228 E 71ST STREET NEW YORK NY 10021-5136,FEMM FOUNDATION,A01,65322.0,1189180.0,NY,228 E 71ST STREET,Alliances & Advocacy,10021-5136,10021.0,40.7683019,-73.95988255794529,Femm Foundation
1345,1345,180699,4114 24TH ST,LONG IS CITY,0.0,26413.0,454382803,92502.0,36081.0,4114 24TH ST LONG IS CITY NY 11101-3914,HELLENIC EDUCATION AND LANGUAGE PROGRAM INC,A23,53919.0,80332.0,NY,4114 24TH ST,Cultural & Ethnic Awareness,11101-3914,11101.0,40.757338,-73.93551690000001,Hellenic Education and Language Program Inc.
1346,1346,180921,3103 FAIRFIELD AVE APT 9F,RIVERDALE,106484.0,19780.0,454460685,388917.0,36005.0,3103 FAIRFIELD AVE RIVERDALE NY 10463-3286,RIVERDALE CHILDRENS THEATRE INC,A65,373046.0,392018.0,NY,3103 FAIRFIELD AVE,Theater,10463-3286,10463.0,,,Riverdale Childrens Theatre Inc.
1347,1347,181131,45 E 80TH ST APT 18B,NEW YORK,201705.0,412800.0,454525764,865467.0,36061.0,45 E 80TH ST NEW YORK NY 10075-0189,AMERICAN DANCE MACHINE FOR THE 21ST CENTURY FOUNDATION INC,A62,301153.0,713953.0,NY,45 E 80TH ST,Dance,10075-0189,10075.0,40.776962700000006,-73.9612694,American Dance Machine for the 21St Century Foundation Inc.
1348,1348,181147,219 36TH STREET,BROOKLYN,0.0,525.0,454529608,1439.0,36047.0,,RAISON PURE NYC LORANGERIE FOUNDATION,A25,0.0,525.0,NY,219 36TH STREET,Arts Education,,11232.0,,,Raison Pure NYC Lorangerie Foundation
1349,1349,181400,300 7TH STREET NO 3W,BROOKLYN,0.0,22870.0,454609948,15840.0,36047.0,300 7TH STREET NO BROOKLYN NY 11215-3486,J COLLABO ORG CORP,A23,0.0,22870.0,NY,300 7TH STREET NO,Cultural & Ethnic Awareness,11215-3486,11215.0,,,J Collabo Org Corp.
1350,1350,181633,149-18 41ST AVENUE,FLUSHING,0.0,19461.0,454685421,120946.0,36081.0,149-18 41ST AVENUE FLUSHING NY 11358-0000,KOREAN AMERICAN ASSOCIATION OF QUEENS NEW YORK,A23,103360.0,128749.0,NY,149-18 41ST AVENUE,Cultural & Ethnic Awareness,11358-0000,11355.0,,,Korean American Association of Queens New York
1351,1351,181837,105 W 27TH ST APT 3,NEW YORK,0.0,98000.0,454759013,16358.0,36061.0,105 W 27TH ST NEW YORK NY 10001-6249,CHENG ASIAN ART FOUNDATION INC,A23,0.0,98000.0,NY,105 W 27TH ST,Cultural & Ethnic Awareness,10001-6249,10001.0,40.74580485,-73.99134585273941,Cheng Asian Art Foundation Inc.
1352,1352,181903,143-07 SANDFORD AVE,FLUSHING,0.0,0.0,454783541,12700.0,36081.0,143-07 SANDFORD AVE FLUSHING NY 11355-2046,SINO AMERICAN MUSICIAN ASSOCIATION INC,A68,15600.0,15600.0,NY,143-07 SANDFORD AVE,Music,11355-2046,11355.0,,,Sino American Musician Association Inc.
1353,1353,182000,68 JAY ST STE 220,BROOKLYN,104224.0,196601.0,454815944,236617.0,36047.0,68 JAY ST BROOKLYN NY 11201-8359,THEATRE OF THE OPPRESSED NYC,A65,99768.0,312114.0,NY,68 JAY ST,Theater,11201-8359,11201.0,40.70299779999999,-73.9868233,Theatre of the Oppressed NYC
1354,1354,182377,309 LEFFERTS AVE,BROOKLYN,0.0,3000.0,454947109,106421.0,36047.0,309 LEFFERTS AVE BROOKLYN NY 11225-4114,YOUNGVOICESBIGSOUNDS INC,A68,103175.0,110411.0,NY,309 LEFFERTS AVE,Music,11225-4114,11225.0,40.66258125,-73.95119038195129,Youngvoicesbigsounds Inc.
1355,1355,182612,2066 28TH ST,ASTORIA,0.0,83427.0,455023652,94067.0,36081.0,2066 28TH ST ASTORIA NY 11105-2932,FIRE ISLAND ARTIST RESIDENCY INCORPORATED,A25,0.0,83427.0,NY,2066 28TH ST,Arts Education,11105-2932,11105.0,40.762475,-73.928291,Fire Island Artist Residency Incorporated
1356,1356,182765,29 W 38TH ST FL 14,NEW YORK,0.0,263545.0,455076316,113239.0,36061.0,29 W 38TH ST NEW YORK NY 10018-2048,PEOPLES PORTFOLIO INC,A23,93500.0,357229.0,NY,29 W 38TH ST,Cultural & Ethnic Awareness,10018-2048,10018.0,40.751711,-73.98427790000001,Peoples Portfolio Inc.
1357,1357,183196,228 PARK AVENUE SOUTH NO 49331,NEW YORK,220092.0,363210.0,455218362,683603.0,36061.0,228 PARK AVENUE SOUTH NO NEW YORK NY 10003-1502,LIVING ARTS INTERNATIONAL INC,A60,190644.0,555116.0,NY,228 PARK AVENUE SOUTH NO,Performing Arts,10003-1502,10003.0,,,Living Arts International Inc.
1358,1358,183374,370 W 52ND ST APT 4E,NEW YORK,3450.0,40207.0,455272032,62349.0,36061.0,370 W 52ND ST NEW YORK NY 10019-5515,CLASSICAL SAXOPHONE PROJECT INC,A68,29085.0,69292.0,NY,370 W 52ND ST,Music,10019-5515,10019.0,40.76445625,-73.9876823,Classical Saxophone Project Inc.
1359,1359,183521,200 LIBERTY ST 29TH FLOOR,NEW YORK,541555.0,1041733.0,455316035,1149170.0,36061.0,200 LIBERTY ST NEW YORK NY 10006-1404,WORLD TRADE CENTER PERFORMING ARTS CENTER INC,A61,0.0,1041733.0,NY,200 LIBERTY ST,Performing Arts Centers,10006-1404,10281.0,40.7106407,-74.0155560905702,World Trade Center Performing Arts Center Inc.
1360,1360,183632,618 DEAN ST APT 2D,BROOKLYN,0.0,63238.0,455346846,180169.0,36047.0,618 DEAN ST BROOKLYN NY 11238-3005,JACK ARTS INC,A20,102801.0,178513.0,NY,618 DEAN ST,Arts & Culture,11238-3005,11238.0,40.68036245,-73.9697427,Jack Arts Inc.
1361,1361,183791,45 TUDOR CITY PL APT 621,NEW YORK,0.0,0.0,455394659,23729.0,36061.0,45 TUDOR CITY PL NEW YORK NY 10017-7604,BALLROOM DANCING CANCER FOUNDATION INC,A62,0.0,23754.0,NY,45 TUDOR CITY PL,Dance,10017-7604,10017.0,40.749353,-73.96998474438959,Ballroom Dancing Cancer Foundation Inc.
1362,1362,183905,400 E 58TH ST APT 16C,NEW YORK,0.0,6353.0,455430854,15799.0,36061.0,400 E 58TH ST NEW YORK NY 10022-2374,ZIEGFELD SOCIETY INC,A60,253.0,13343.0,NY,400 E 58TH ST,Performing Arts,10022-2374,10022.0,40.758756899999995,-73.9621618,Ziegfeld Society Inc.
1363,1363,184003,1088 PARK AVE,NEW YORK,0.0,105906.0,455456044,57848.0,36061.0,1088 PARK AVE NEW YORK NY 10128-1132,ARTWORKS NYC INCORPORATED,A25,0.0,116350.0,NY,1088 PARK AVE,Arts Education,10128-1132,10128.0,40.7819561,-73.9562056,Artworks NYC Incorporated
1364,1364,184073,75 W MOSHOLU PKWY N APT 4C,BRONX,0.0,54622.0,455473512,45986.0,36005.0,75 W MOSHOLU PKWY N BRONX NY 10468-0325,DREAM DARE TO REVITALIZE EDUCATION THRU ARTS AND MEDIATION,A25,2110.0,56732.0,NY,75 W MOSHOLU PKWY N,Arts Education,10468-0325,10467.0,40.883063899999996,-73.884980954058,Dream Dare to Revitalize Education Thru Arts and Mediation
1365,1365,184137,301 WEST 57TH STREET,NEW YORK,0.0,161280.0,455494252,158287.0,36061.0,301 WEST 57TH STREET NEW YORK NY 10019-3114,OPEN FUTURE INSTITUTE,A20,0.0,161280.0,NY,301 WEST 57TH STREET,Arts & Culture,10019-3114,10019.0,40.766988899999994,-73.98310790000001,Open Future Institute
1366,1366,184138,42 WEST 130TH ST,NEW YORK,0.0,61970.0,455494279,81268.0,36061.0,42 WEST 130TH ST NEW YORK NY 10037-3630,HARLEM ARTS FESTIVAL INC,A20,34184.0,95734.0,NY,42 WEST 130TH ST,Arts & Culture,10037-3630,10037.0,40.8109081,-73.9430908,Harlem Arts Festival Inc.
1367,1367,184444,450 WEST 42ND ST,NEW YORK,0.0,21228.0,455583670,71546.0,36061.0,450 WEST 42ND ST NEW YORK NY 10036-6800,ERYC TAYLOR DANCE INC,A62,66073.0,94135.0,NY,450 WEST 42ND ST,Dance,10036-6800,10036.0,40.7591756,-73.994809,Eryc Taylor Dance Inc.
1368,1368,184446,470 W 24TH ST APT 9J,NEW YORK,0.0,2707.0,455584023,3189.0,36061.0,470 W 24TH ST NEW YORK NY 11415-3520,VILLAGE PLAYWRIGHTS INC,A65,1023.0,3730.0,NY,470 W 24TH ST,Theater,11415-3520,10011.0,40.7479118498013,-74.00286682602541,Village Playwrights Inc.
1369,1369,184695,375 RIVERSIDE DR APT 10E,NEW YORK,0.0,40945.0,456334412,45509.0,36061.0,375 RIVERSIDE DR NEW YORK NY 10025-2148,THE SHEEP ISLAND ENSEMBLE JAMES BLACHLY TTEE,A6C,1875.0,42820.0,NY,375 RIVERSIDE DR,Bands & Ensembles,10025-2148,10025.0,40.8044903,-73.9678653,the Sheep Island Ensemble James Blachly Ttee
1370,1370,185526,225 ADELPHI ST,BROOKLYN,0.0,41376.0,460522478,379428.0,36047.0,225 ADELPHI ST BROOKLYN NY 11205-4008,ARTS AND LETTERS PARENTS ASSOCIATION INC,A03,172116.0,364949.0,NY,225 ADELPHI ST,Professional Societies & Associations,11205-4008,11205.0,40.6910261,-73.97109904546059,Arts and Letters Parents Association Inc.
1371,1371,185837,4122 75TH ST APT 1A,ELMHURST,17600.0,0.0,460611153,98861.0,36081.0,4122 75TH ST ELMHURST NY 11373-1959,AN NOOR CULTURAL CENTER INC,A20,99521.0,99521.0,NY,4122 75TH ST,Arts & Culture,11373-1959,11373.0,40.745304,-73.890185,an Noor Cultural Center Inc.
1372,1372,186423,177 EAST 87TH STREET ROOM 501,NEW YORK,89829.0,240985.0,460785955,282330.0,36061.0,177 EAST 87TH STREET NEW YORK NY 10128-2226,NVLD PROJECT INC,A12,0.0,240897.0,NY,177 EAST 87TH STREET,Fund Raising & Fund Distribution,10128-2226,10128.0,40.7797948,-73.9539414,Nvld Project Inc.
1373,1373,186444,2 HORATIO ST APT 7C,NEW YORK,0.0,34155.0,460790837,37774.0,36061.0,2 HORATIO ST NEW YORK NY 10014-1642,BREAKING WALLS INC BREAKING WALLS,A60,5000.0,39155.0,NY,2 HORATIO ST,Performing Arts,10014-1642,10014.0,40.738673299999995,-74.00276559999999,Breaking Walls Inc. Breaking Walls
1374,1374,186590,218 E 18TH ST 4TH FLOOR,NEW YORK,288311.0,795858.0,460830780,582505.0,36061.0,218 E 18TH ST NEW YORK NY 10003-3605,DANCE SERVICE NEW YORK CITY INC,A62,65416.0,861800.0,NY,218 E 18TH ST,Dance,10003-3605,10003.0,40.73522585,-73.9844885122844,Dance Service New York City Inc.
1375,1375,186617,PO BOX 230736,NEW YORK,0.0,57325.0,460839880,48678.0,36061.0,,CHAMBERMUSICNY INC,A68,0.0,57325.0,NY,,Music,10023-0013,10023.0,,,Chambermusicny Inc.
1376,1376,186654,105 WEST 73RD ST NO 9D/10A,NEW YORK,0.0,0.0,460847454,37693.0,36061.0,105 WEST 73RD ST NO NEW YORK NY 10018-0000,CCPC NY INC,A23,37939.0,38021.0,NY,105 WEST 73RD ST NO,Cultural & Ethnic Awareness,10018-0000,10023.0,,,Ccpc NY Inc.
1377,1377,186660,PO BOX 3252,NEW YORK,48365.0,72765.0,460849096,382265.0,36061.0,,DECODA INC,A68,339430.0,415833.0,NY,,Music,10163-3252,10163.0,,,Decoda Inc.
1378,1378,186670,804 WYCKOFF AVE,BROOKLYN,0.0,56270.0,460852163,17063.0,36047.0,804 WYCKOFF AVE BROOKLYN NY 11237-6007,NEPALESE AMERICAN NURSES ASSOCIATION INC,A23,0.0,56270.0,NY,804 WYCKOFF AVE,Cultural & Ethnic Awareness,11237-6007,11237.0,40.6979714,-73.9087414729228,Nepalese American Nurses Association Inc.
1379,1379,186888,170 EAST END AVE 8EF,NEW YORK,0.0,45850.0,460910635,74475.0,36061.0,170 EAST END AVE NEW YORK NY 10128-7600,BERWIN LEE LONDON NEW YORK PLAYWRIGHTS,A65,0.0,45850.0,NY,170 EAST END AVE,Theater,10128-7600,10128.0,40.77608735,-73.944293120085,Berwin Lee London New York Playwrights
1380,1380,187195,19 CLINTON STREET,NEW YORK,11271.0,4142.0,461005069,28573.0,36061.0,19 CLINTON STREET NEW YORK NY 10011-0000,NEW ACTING COMPANY INC,A65,22311.0,26453.0,NY,19 CLINTON STREET,Theater,10011-0000,10002.0,40.72075770000001,-73.98450252115059,New Acting Company Inc.
1381,1381,187333,PO BOX 1392,NEW YORK,62925.0,188728.0,461049598,260322.0,36061.0,,THE LITTLE OPERA THEATRE OF NY INC,A6A,24028.0,244409.0,NY,,Opera,10113-1392,10113.0,,,the Little Opera Theatre of NY Inc.
1382,1382,187654,PO BOX 250646,NEW YORK,0.0,21651.0,461147587,74574.0,36061.0,,EVERY VOICE CHOIRS INC,A6B,49964.0,71615.0,NY,,Singing & Choral Groups,10025-1527,10025.0,,,Every Voice Choirs Inc.
1383,1383,187956,136 W 92ND ST APT 1A,NEW YORK,0.0,1903.0,461232050,1883.0,36061.0,136 W 92ND ST NEW YORK NY 10025-7510,ALMA NYC DANCE COMPANY INC,A62,0.0,1903.0,NY,136 W 92ND ST,Dance,10025-7510,10025.0,40.790792700000004,-73.97101285493879,Alma NYC Dance Company Inc.
1384,1384,188171,150 W END AVE APT 20K,NEW YORK,0.0,0.0,461298558,10649.0,36061.0,150 W END AVE NEW YORK NY 10023-5739,NEW MUSIC WORLD LTD NEW MUSIC WORLD,A68,5304.0,5304.0,NY,150 W END AVE,Music,10023-5739,10023.0,40.776586,-73.98599193583159,New Music World Ltd New Music World
1385,1385,188235,115 EAST 57TH STREET NO 1113,NEW YORK,159652.0,1227622.0,461316048,367410.0,36061.0,115 EAST 57TH STREET NO NEW YORK NY 10023-0000,LULU AND LEO FUND,A25,0.0,1150249.0,NY,115 EAST 57TH STREET NO,Arts Education,10023-0000,10022.0,,,Lulu and Leo Fund
1386,1386,188958,601 W 26TH ST RM 325,NEW YORK,154177.0,393008.0,461518061,414280.0,36061.0,601 W 26TH ST NEW YORK NY 10001-1141,ART CREATES US INC,A25,0.0,393008.0,NY,601 W 26TH ST,Arts Education,10001-1141,10001.0,40.75164885,-74.00671583162371,Art Creates US Inc.
1387,1387,189654,1245 PARK AVE APT 6J,NEW YORK,0.0,5584.0,461772140,4862.0,36061.0,1245 PARK AVE NEW YORK NY 10128-1737,GUYANA DAY USA INC,A23,0.0,5584.0,NY,1245 PARK AVE,Cultural & Ethnic Awareness,10128-1737,10128.0,40.786589899999996,-73.95218179999999,Guyana Day USA Inc.
1388,1388,189727,590 FLATBUSH AVE APT 10K,BROOKLYN,0.0,39630.0,461793936,91963.0,36047.0,590 FLATBUSH AVE BROOKLYN NY 11225-4988,STEM FROM DANCE,A62,36545.0,76175.0,NY,590 FLATBUSH AVE,Dance,11225-4988,11225.0,40.6588666,-73.9613380319658,Stem from Dance
1389,1389,189879,56 W 45TH ST STE 1500,NEW YORK,0.0,2479.0,461847077,3920.0,36061.0,56 W 45TH ST NEW YORK NY 10036-4206,CHINESE AMERICAN HUNTING AND FISHING ASSOCIATION CORP,A23,3490.0,5969.0,NY,56 W 45TH ST,Cultural & Ethnic Awareness,10036-4206,10036.0,40.756142,-73.9818767173633,Chinese American Hunting and Fishing Association Corp.
1390,1390,190154,50 BROAD ST STE 1615,NEW YORK,975882.0,3000.0,461946122,1363045.0,36061.0,50 BROAD ST NEW YORK NY 10004-2367,ESKOLTA SCHOOL RESEARCH AND DESIGN INC,A25,2339885.0,2342885.0,NY,50 BROAD ST,Arts Education,10004-2367,10004.0,40.70576445,-74.0117464320342,Eskolta School Research and Design Inc.
1391,1391,190270,500 W 235TH ST APT 3G,BRONX,0.0,21468.0,461981966,35405.0,36005.0,500 W 235TH ST BRONX NY 10463-1830,ART KIBBUTZ,A23,14216.0,35684.0,NY,500 W 235TH ST,Cultural & Ethnic Awareness,10463-1830,10463.0,40.8849125,-73.90775059891679,Art Kibbutz
1392,1392,190339,900 THIRD AVE BOX 320-223,BROOKLYN,0.0,6500.0,462004223,6110.0,36047.0,900 THIRD AVE BOX 320-223 BROOKLYN NY 11232-2069,JUST 3 INC,A23,0.0,6500.0,NY,900 THIRD AVE BOX 320-223,Cultural & Ethnic Awareness,11232-2069,11232.0,,,Just 3 Inc.
1393,1393,190473,165 WEST 86TH STREET STE 2 ROOM 900,NEW YORK,0.0,19071.0,462055271,20761.0,36061.0,165 WEST 86TH STREET STE NEW YORK NY 10024-3412,SHANGRI LA FOLK MUSIC AND CULTURE PRESERVATION INC,A6C,0.0,19071.0,NY,165 WEST 86TH STREET STE,Bands & Ensembles,10024-3412,10024.0,,,Shangri La Folk Music and Culture Preservation Inc.
1394,1394,190513,130 EAST 67TH STREET SUITE 10E,NEW YORK,0.0,100000.0,462072272,75663.0,36061.0,130 EAST 67TH STREET NEW YORK NY 10065-6136,ARTHUR G DOVE CATALOGUE RAISONNE PROJECT INC,A20,0.0,100000.0,NY,130 EAST 67TH STREET,Arts & Culture,10065-6136,10065.0,40.7669924,-73.964215,Arthur G Dove Catalogue Raisonne Project Inc.
1395,1395,190714,747 3RD AVENUE 20TH FLOOR,NEW YORK,0.0,0.0,462137020,0.0,36061.0,747 3RD AVENUE NEW YORK NY 10017-2803,CULTURE FOR ONE INC,A20,0.0,0.0,NY,747 3RD AVENUE,Arts & Culture,10017-2803,10017.0,40.7534817,-73.9722372,Culture for One Inc.
1396,1396,190985,154 GRAND STREET,NEW YORK,0.0,73407.0,462241321,79917.0,36061.0,154 GRAND STREET NEW YORK NY 10013-3141,IKON ARTS FOUNDATION INC,A12,0.0,73407.0,NY,154 GRAND STREET,Fund Raising & Fund Distribution,10013-3141,10013.0,40.72024329999999,-73.9986044,Ikon Arts Foundation Inc.
1397,1397,191020,644 20TH ST SUITE 1,BROOKLYN,0.0,2601.0,462251045,105320.0,36047.0,644 20TH ST BROOKLYN NY 11218-1045,INNER ARTS INITIATIVE INC,A20,98011.0,100614.0,NY,644 20TH ST,Arts & Culture,11218-1045,11218.0,40.65277475,-73.9793726102273,Inner Arts Initiative Inc.
1398,1398,191304,224 WEST 35TH ST STE 1102,NEW YORK,0.0,178318.0,462344098,208297.0,36061.0,224 WEST 35TH ST NEW YORK NY 00000-0000,LICEU BARCELONA OPERA HOUSE US FOUNDATION INC,A61,0.0,178320.0,NY,224 WEST 35TH ST,Performing Arts Centers,00000-0000,10001.0,,,Liceu Barcelona Opera House US Foundation Inc.
1399,1399,191482,623 FIFTH AVENUE,NEW YORK,0.0,188950.0,462407263,240688.0,36061.0,623 FIFTH AVENUE NEW YORK NY 10022-6831,INTERNATIONAL FRIENDS OF THE MAK VIENNA INC,A20,0.0,188952.0,NY,623 FIFTH AVENUE,Arts & Culture,10022-6831,10022.0,42.7976632,-73.9527343,International Friends of the Mak Vienna Inc.
