,Unnamed: 0,ADDRESS,CITY,COMPENSATION,CONTRIBUTIONS,EIN,EXPENSES,FIPS,FULL_ADDRESS,NAME,NTEECC,PROGREVENUE,REVENUE,STATE,STREET_ADDRESS,SUBDISCIPLINE,ZIP,ZIP5,LAT,LONG
1089,86677,23-91 BELL BLVD SUITE LLC 2,BAYSIDE,89617.0,205150.0,260797411,179375.0,36081.0,23-91 BELL BLVD BAYSIDE NY 11360-2000,DANCING DREAMS,A62,11840.0,217138.0,NY,23-91 BELL BLVD,Dance,11360-2000,11360.0,40.7632599,-73.7707899
1090,87265,2085 CONEY ISLAND AVE,BROOKLYN,14811.0,122970.0,261136590,224233.0,36047.0,2085 CONEY ISLAND AVE BROOKLYN NY 11223-2314,COVENANT BALLET THEATRE OF BROOKLYN,A63,109521.0,232491.0,NY,2085 CONEY ISLAND AVE,Ballet,11223-2314,11223.0,40.60634255,-73.9614400487738
1091,87649,520 8TH AVE RM 320,NEW YORK,227579.0,755590.0,261258354,699528.0,36061.0,520 8TH AVE NEW YORK NY 10018-8655,PLAYWRIGHTS REALM INC THE REALM,A65,25607.0,790514.0,NY,520 8TH AVE,Theater,10018-8655,10018.0,40.753643,-73.9921669
1092,88232,16 MICIELI PL,BROOKLYN,79333.0,169726.0,261418868,1038158.0,36047.0,16 MICIELI PL BROOKLYN NY 11218-2108,MISNOMER,A62,812447.0,982199.0,NY,16 MICIELI PL,Dance,11218-2108,11218.0,40.64644575,-73.98226495
1093,88806,632 11TH ST APT 5,BROOKLYN,0.0,23132.0,261577094,41336.0,36047.0,632 11TH ST BROOKLYN NY 11215-7037,FULL CIRCLE PRODUCTIONS INC,A62,17050.0,44563.0,NY,632 11TH ST,Dance,11215-7037,11215.0,40.6635234,-73.9785533555249
1094,88849,419 LAFAYETTE ST 4TH FL,NEW YORK,0.0,114699.0,261589570,111073.0,36061.0,419 LAFAYETTE ST NEW YORK NY 10011-2599,ARTS FOR ALL INC,A20,1200.0,116110.0,NY,419 LAFAYETTE ST,Arts & Culture,10011-2599,10003.0,40.7286148,-73.9919936062797
1095,88977,3370 PRINCE ST STE 703,FLUSHING,0.0,157431.0,261618284,165673.0,36081.0,3370 PRINCE ST FLUSHING NY 11354-2703,ASSOCIATION OF CHINESE AMERICAN PHYSICIANS USA INC,A23,0.0,157431.0,NY,3370 PRINCE ST,Cultural & Ethnic Awareness,11354-2703,11354.0,,
1096,89458,3116 36TH AVE,ASTORIA,0.0,7546.0,261770154,5185.0,36081.0,3116 36TH AVE ASTORIA NY 11106-2317,CULTURAL ASSOCIATION OF THE MOLISE REGION IN AMERICA,A20,0.0,7546.0,NY,3116 36TH AVE,Arts & Culture,11106-2317,11106.0,40.7620235,-73.9426272
1097,89692,511 AVENUE OF THE AMERICAS # 392,NEW YORK,0.0,25000.0,261848414,10553.0,36061.0,511 AVENUE OF THE AMERICAS # NEW YORK NY 10011-8436,ON THE ROAD PRODUCTIONS INTERNATIONAL INC,A54,0.0,45342.0,NY,511 AVENUE OF THE AMERICAS #,History Museums,10011-8436,10011.0,40.7368313,-73.99744
1098,90192,5030 BROADWAY STE 723,NEW YORK,131657.0,200902.0,261997496,247726.0,36061.0,5030 BROADWAY NEW YORK NY 10034-1609,NORTHERN MANHATTAN ARTS ALLIANCE,A01,652.0,201554.0,NY,5030 BROADWAY,Alliances & Advocacy,10034-1609,10034.0,40.8689682,-73.9170558
1099,90632,1824 BENSON AVE 1ST FL,BROOKLYN,61861.0,0.0,262147943,246171.0,36047.0,1824 BENSON AVE BROOKLYN NY 11214-3818,LID FOUNDATION INC,A23,232941.0,233076.0,NY,1824 BENSON AVE,Cultural & Ethnic Awareness,11214-3818,11214.0,40.60446245,-74.0042177802542
1100,90741,138 S OXFORD ST STE 1C,BROOKLYN,99321.0,105603.0,262183790,192290.0,36047.0,138 S OXFORD ST BROOKLYN NY 11217-1694,THEATRE OF THE EMERGING AMERICAN MOMENT THE TEAM,A65,37128.0,159607.0,NY,138 S OXFORD ST,Theater,11217-1694,11217.0,40.687303,-73.973648
1101,91013,345 EAST 93RD STREET,NEW YORK,0.0,67452.0,262267712,93249.0,36061.0,345 EAST 93RD STREET NEW YORK NY 10128-5523,JIVA PERFORMING ARTS,A60,62499.0,122325.0,NY,345 EAST 93RD STREET,Performing Arts,10128-5523,10128.0,40.7815656,-73.9463135
1102,91865,PO BOX 838,NEW YORK,0.0,75549.0,262556569,77098.0,36061.0,,KNICKERBOCKER CHAMBER ORCHESTRA,A69,0.0,75549.0,NY,,Symphony Orchestras,10272-0838,10272.0,,
1103,92611,16 GRAMERCY PARK S,NEW YORK,62902.0,26390.0,262772109,103714.0,36061.0,16 GRAMERCY PARK S NEW YORK NY 10003-1705,PLAYERS FOUNDATION FOR THEATRE EDUCATION,A6E,548.0,29866.0,NY,16 GRAMERCY PARK S,Performing Arts Schools,10003-1705,10003.0,40.7377232,-73.9865925
1104,92744,PO BOX 633,NEW YORK,0.0,33388.0,262810798,34774.0,36061.0,,C4 CHORAL COMPOSER CONDUCTOR COLLECTIVE,A6B,12482.0,45870.0,NY,,Singing & Choral Groups,10163-0633,10163.0,,
1105,93529,1717 TROUTMAN ST STE 214,RIDGEWOOD,0.0,62497.0,263041529,127748.0,36081.0,1717 TROUTMAN ST RIDGEWOOD NY 11385-1038,YARNWIRE INC YARNWIRE,A69,62904.0,125401.0,NY,1717 TROUTMAN ST,Symphony Orchestras,11385-1038,11385.0,40.7098758,-73.9198641090937
1106,93740,181 ASHLAND PL,BROOKLYN,136559.0,85633.0,263105037,494711.0,36047.0,181 ASHLAND PL BROOKLYN NY 11217-1107,FIASCO THEATER,A65,353628.0,451450.0,NY,181 ASHLAND PL,Theater,11217-1107,11217.0,40.68947645,-73.9783473818948
1107,94236,11428 MERRICK BLVD,JAMAICA,66585.0,5000.0,263251674,262869.0,36081.0,11428 MERRICK BLVD JAMAICA NY 11434-1335,INNERVISION THEATRE ARTS CENTER INC,A20,228376.0,233376.0,NY,11428 MERRICK BLVD,Arts & Culture,11434-1335,11434.0,,
1108,94910,765 AMSTERDAM AVE APT 9A,NEW YORK,0.0,12290.0,263437774,18161.0,36061.0,765 AMSTERDAM AVE NEW YORK NY 10025-5715,NY JAZZ INITIATIVE,A6C,5500.0,17790.0,NY,765 AMSTERDAM AVE,Bands & Ensembles,10025-5715,10025.0,40.7950402,-73.9692880194865
1109,94973,PO BOX 3932,NEW YORK,0.0,75323.0,263457322,87876.0,36061.0,,ST GEORGES CHORAL SOCIETY SINCE 1817,A6B,16588.0,106412.0,NY,,Singing & Choral Groups,10163-3932,10163.0,,
1110,95143,3718 NORTHERN BLVD STE 208,LONG IS CITY,0.0,122826.0,263509934,308181.0,36081.0,3718 NORTHERN BLVD LONG IS CITY NY 11101-1633,TALEA ENSEMBLE INCORPORATED,A6C,146034.0,269761.0,NY,3718 NORTHERN BLVD,Bands & Ensembles,11101-1633,11101.0,40.749508,-73.9363783
1111,95160,2753 PEARSALL AVE,BRONX,0.0,84912.0,263517097,71352.0,36005.0,2753 PEARSALL AVE BRONX NY 10469-5322,NGWA CULTURAL ORGANIZATION NORTH AMERICA INC,A23,0.0,84912.0,NY,2753 PEARSALL AVE,Cultural & Ethnic Awareness,10469-5322,10469.0,40.86689775,-73.8521584943605
1112,95412,350 7TH AVE RM 2202,NEW YORK,327976.0,1565168.0,263589491,1277924.0,36061.0,350 7TH AVE NEW YORK NY 10001-1930,LANG LANG INTERNATIONAL MUSIC FOUNDATION INC,A68,481165.0,2052813.0,NY,350 7TH AVE,Music,10001-1930,10001.0,40.7481685,-73.9929081
1113,95472,227 W 29TH ST RM 4R,NEW YORK,195385.0,385760.0,263603729,445101.0,36061.0,227 W 29TH ST NEW YORK NY 10001-5572,TIME IN CHILDRENS ARTS INITIATIVE,A25,30159.0,528515.0,NY,227 W 29TH ST,Arts Education,10001-5572,10001.0,40.74855115,-73.99396905
1114,95707,332 BLEECKER ST,NEW YORK,0.0,58250.0,263668104,96255.0,36061.0,332 BLEECKER ST NEW YORK NY 10014-2980,LESBIAN AND GAY BIG APPLE CORPS INC,A6C,40595.0,99058.0,NY,332 BLEECKER ST,Bands & Ensembles,10014-2980,10014.0,40.7335524,-74.0045471
1115,95985,33 E 33RD ST FL 7,NEW YORK,2296609.0,3722738.0,263733917,3739719.0,36061.0,,NEXT A DIVISION OF BIRTHRIGHT ISRAEL FOUNDATION,A23,0.0,3737163.0,NY,33 E 33RD ST,Cultural & Ethnic Awareness,,10016.0,,
1116,96223,199 CARROLL ST,BROOKLYN,0.0,46918.0,263793632,94603.0,36047.0,199 CARROLL ST BROOKLYN NY 11231-4203,CHORAL CHAMELEON INC CHORAL CHAMELEON,A6B,41867.0,88785.0,NY,199 CARROLL ST,Singing & Choral Groups,11231-4203,11231.0,40.68159055,-73.9977726800391
1117,97056,253 W 73RD ST APT 11B,NEW YORK,0.0,11458.0,264041081,13007.0,36061.0,253 W 73RD ST NEW YORK NY 10023-2762,ART STORY FOUNDATION,A12,0.0,11459.0,NY,253 W 73RD ST,Fund Raising & Fund Distribution,10023-2762,10023.0,40.78029335,-73.9829668706945
1118,97087,5240 39TH DR APT 9U,WOODSIDE,0.0,44802.0,264049629,50927.0,36081.0,5240 39TH DR WOODSIDE NY 11377-4045,HIP TO HIP THEATRE COMPANY,A65,10120.0,58122.0,NY,5240 39TH DR,Theater,11377-4045,11377.0,40.7471422,-73.9108984
1119,97136,243 E 123RD ST APT 1A,NEW YORK,0.0,0.0,264060827,0.0,36061.0,243 E 123RD ST NEW YORK NY 10035-2036,IDANZ INC,A62,0.0,0.0,NY,243 E 123RD ST,Dance,10035-2036,10035.0,40.80190875,-73.9350945897825
1120,97232,39-48 64TH ST 2ND FLOOR,WOODSIDE,0.0,51285.0,264095519,63253.0,36081.0,39-48 64TH ST WOODSIDE NY 11377-3651,MARE NOSTRUM ELEMENTS INC,A65,2868.0,54303.0,NY,39-48 64TH ST,Theater,11377-3651,11377.0,40.74519925,-73.90063945
1121,97298,955 LEXINGTON AVE,NEW YORK,0.0,0.0,264120199,1100.0,36061.0,955 LEXINGTON AVE NEW YORK NY 10021-5128,INSTITUTE FOR THE EXPLORATION OF SENECA VILLAGE HISTORY,A56,0.0,3.0,NY,955 LEXINGTON AVE,Natural History & Natural Science Museums,10021-5128,10021.0,40.7687885,-73.9631103094465
1122,97488,3456 107TH ST,CORONA,212733.0,809463.0,264178283,813408.0,36081.0,3456 107TH ST CORONA NY 11368-1226,LOUIS ARMSTRONG HOUSE MUSEUM,A50,91415.0,983414.0,NY,3456 107TH ST,Museums,11368-1226,11368.0,40.7533321,-73.8613623
1123,97513,433 BROADWAY NO 320,NEW YORK,213732.0,1497756.0,264184988,717563.0,36061.0,433 BROADWAY NO NEW YORK NY 10013-2510,ARTIS CONTEMPORARY ISRAELI ART FUND INC,A12,29375.0,1527887.0,NY,433 BROADWAY NO,Fund Raising & Fund Distribution,10013-2510,10013.0,,
1124,97968,66-31 FRESH POND ROAD,RIDGEWOOD,0.0,7500.0,264316546,29276.0,36081.0,66-31 FRESH POND ROAD RIDGEWOOD NY 11385-3349,ASSOCIAZIONE CULTURALE ITALIANA DI NEW YORK INC ASSOCIAZIONE CULTURALE ITALIANA,A23,27975.0,39241.0,NY,66-31 FRESH POND ROAD,Cultural & Ethnic Awareness,11385-3349,11385.0,,
1125,98276,79 HOWARD AVE,STATEN ISLAND,99796.0,504131.0,264411728,564235.0,36085.0,79 HOWARD AVE STATEN ISLAND NY 10301-4404,CASA BELVEDERE THE ITALIAN CULTURAL FOUNDATION INC,A23,59116.0,563327.0,NY,79 HOWARD AVE,Cultural & Ethnic Awareness,10301-4404,10301.0,40.618427,-74.093862
1126,98352,137 QUENTIN RD,BROOKLYN,0.0,23400.0,264435254,34242.0,36047.0,137 QUENTIN RD BROOKLYN NY 11229-5509,CEKPET MALENKAYA KOMPANIYA,A23,19859.0,43259.0,NY,137 QUENTIN RD,Cultural & Ethnic Awareness,11229-5509,11223.0,40.6057442222222,-73.9817296666667
1127,98375,C/O 330 EAST 33RD STREET ROOM 6P,NEW YORK,0.0,5416.0,264442778,20481.0,36061.0,C/O 330 EAST 33RD STREET NEW YORK NY 10016-0000,OMOTESENKE DOMONKAI EASTERN REGION USA INC,A23,33286.0,38702.0,NY,C/O 330 EAST 33RD STREET,Cultural & Ethnic Awareness,10016-0000,10016.0,,
1128,98705,207 STARR ST APT 2,BROOKLYN,127466.0,183525.0,264546315,292017.0,36047.0,207 STARR ST BROOKLYN NY 11237-2639,BUSHWICK STARR,A61,55796.0,271020.0,NY,207 STARR ST,Performing Arts Centers,11237-2639,11237.0,40.7050443,-73.9234068
1129,98738,122 RADFORD ST,STATEN ISLAND,0.0,0.0,264552693,0.0,36085.0,122 RADFORD ST STATEN ISLAND NY 10314-4812,JUST BEME INC,A60,0.0,0.0,NY,122 RADFORD ST,Performing Arts,10314-4812,10314.0,40.5908202,-74.1630341
1130,98980,30 WALL ST FL 8,NEW YORK,0.0,8000.0,264621917,19897.0,36061.0,30 WALL ST NEW YORK NY 10005-2205,DECADESOUT INC,A40,6750.0,14750.0,NY,30 WALL ST,Visual Arts,10005-2205,10005.0,40.7070592,-74.0101947
1131,99040,509 MADISON AVENUE,NEW YORK,0.0,84155.0,264641565,134112.0,36061.0,509 MADISON AVENUE NEW YORK NY 10022-5501,NATIONAL ASIAN ARTISTS PROJECT,A23,41120.0,125275.0,NY,509 MADISON AVENUE,Cultural & Ethnic Awareness,10022-5501,10022.0,40.7593632,-73.9741517
1132,99113,69 E 4TH ST APT 4C,NEW YORK,0.0,27990.0,264664745,27986.0,36061.0,69 E 4TH ST NEW YORK NY 10003-8997,LOCO7 DANCE PUPPET THEATRE COMPANY INCORPORATED,A62,0.0,27990.0,NY,69 E 4TH ST,Dance,10003-8997,10003.0,40.72684175,-73.9904523279194
1133,99203,65 EAST 4TH STREET BOX 16,NEW YORK,114157.0,261594.0,264692107,295073.0,36061.0,65 EAST 4TH STREET BOX NEW YORK NY 10003-8922,CULTUREHUB,A25,49290.0,311169.0,NY,65 EAST 4TH STREET BOX,Arts Education,10003-8922,10003.0,,
1134,99234,2433 FREDERICK DOUGLASS BLVD,NEW YORK,0.0,81744.0,264701359,76236.0,36061.0,2433 FREDERICK DOUGLASS BLVD NEW YORK NY 10027-7703,ASSOCIATION DES MALIENS DE NEW,A23,0.0,81744.0,NY,2433 FREDERICK DOUGLASS BLVD,Cultural & Ethnic Awareness,10027-7703,10027.0,40.813654,-73.948749
1135,99256,715 W 172ND ST APT 64,NEW YORK,0.0,121294.0,264705999,179164.0,36061.0,715 W 172ND ST NEW YORK NY 10034-1616,PEOPLES THEATRE PROJECT INC,A65,68306.0,189068.0,NY,715 W 172ND ST,Theater,10034-1616,10032.0,40.8451456,-73.9414871613017
1136,99565,370 LEXINGTON AVE RM 2000,NEW YORK,145417.0,0.0,264795329,6089029.0,36061.0,370 LEXINGTON AVE NEW YORK NY 10017-6576,COUNCIL FOR AMERICAN CULTURE AND EDUCATION INC,A26,6007186.0,6007324.0,NY,370 LEXINGTON AVE,Arts & Humanities Councils & Agencies,10017-6576,10017.0,40.75073405,-73.9769318633278
1137,99744,176 RICHARDS ST,BROOKLYN,0.0,78881.0,266658925,65026.0,36047.0,176 RICHARDS ST BROOKLYN NY 11231-1525,RED HOOK ART PROJECT INC,A12,0.0,78881.0,NY,176 RICHARDS ST,Fund Raising & Fund Distribution,11231-1525,11231.0,40.6762946,-74.0116227
1138,99807,25 TUDOR CITY PL APT 1610,NEW YORK,0.0,38433.0,270014795,45929.0,36061.0,25 TUDOR CITY PL NEW YORK NY 10017-6844,21ST CENTURY CLASSICAL CORPORATION,A25,6500.0,44933.0,NY,25 TUDOR CITY PL,Arts Education,10017-6844,10017.0,40.7486361,-73.9705045934066
1139,100213,168 MACON STREET ROOM STE 1,BROOKLYN,0.0,14149.0,270117085,24874.0,36047.0,168 MACON STREET ROOM BROOKLYN NY 11216-2205,KOWTEFF SCHOOL OF AFRICAN DANCE,A6E,10231.0,24380.0,NY,168 MACON STREET ROOM,Performing Arts Schools,11216-2205,11216.0,,
1140,102293,250 W 26TH ST RM 405,NEW YORK,0.0,46705.0,270726761,69301.0,36061.0,250 W 26TH ST NEW YORK NY 10001-6737,IFPDA FOUNDATION INC,A20,0.0,46705.0,NY,250 W 26TH ST,Arts & Culture,10001-6737,10001.0,,
1141,102781,PO BOX 20574,NEW YORK,0.0,131912.0,270865321,157192.0,36061.0,,MUSIC FOR LIFE INTERNATIONAL INC,A68,41515.0,173427.0,NY,,Music,10011-0011,10011.0,,
1142,102803,ONE WILLIAM STREET 3RD FLOOR,NEW YORK,0.0,636605.0,270870538,558684.0,36061.0,ONE WILLIAM STREET NEW YORK NY 10004-2595,PALAZZO STROZZI FOUNDATION USA INC,A12,0.0,637290.0,NY,ONE WILLIAM STREET,Fund Raising & Fund Distribution,10004-2595,10004.0,40.7087143,-74.0072883
1143,102874,476 WAVERLY AVE,BROOKLYN,0.0,46996.0,270891301,58916.0,36047.0,476 WAVERLY AVE BROOKLYN NY 11238-1709,NEW YORK SHAKESPEARE EXCHANGE INC,A65,25018.0,72464.0,NY,476 WAVERLY AVE,Theater,11238-1709,11238.0,40.6838347,-73.9661792730769
1144,103064,2335 BROADWAY,ASTORIA,0.0,2034.0,270940116,121630.0,36081.0,2335 BROADWAY ASTORIA NY 11106-4096,ART HOUSE ASTORIA CONSERVATORY FOR MUSIC AND ART INCORPORATED,A6E,113659.0,115693.0,NY,2335 BROADWAY,Performing Arts Schools,11106-4096,11106.0,40.767578,-73.935949
1145,103065,PO BOX 231368,NEW YORK,0.0,42075.0,270940187,97006.0,36061.0,,AMORE OPERA INC,A6A,63234.0,107563.0,NY,,Opera,10023-0023,10023.0,,
1146,103294,1501 BROADWAY STE 701,NEW YORK,0.0,3835.0,270999829,18480.0,36061.0,1501 BROADWAY NEW YORK NY 10036-5505,DRAMATISTS LEGAL DEFENSE FUND,A65,0.0,3835.0,NY,1501 BROADWAY,Theater,10036-5505,10036.0,40.7572684,-73.9866623406083
1147,103982,44 E 2ND ST,NEW YORK,76390.0,7381.0,271185837,231255.0,36061.0,44 E 2ND ST NEW YORK NY 10003-9269,CENY CENTRO EDUCATIVO INC,A23,231199.0,244992.0,NY,44 E 2ND ST,Cultural & Ethnic Awareness,10003-9269,10003.0,40.6509098,-73.9799963371037
1148,104671,341 W 38TH ST RM 501,NEW YORK,131721.0,327301.0,271367692,272068.0,36061.0,341 W 38TH ST NEW YORK NY 10023-0019,CONCERTS IN MOTION INC,A68,0.0,328083.0,NY,341 W 38TH ST,Music,10023-0019,10018.0,40.7556183,-73.9934497
1149,104756,302 BEDFORD AVE NUM 434,BROOKLYN,0.0,146023.0,271392974,143640.0,36047.0,302 BEDFORD AVE NUM BROOKLYN NY 11249-4205,BEYOND BOOKING INC,A68,0.0,146023.0,NY,302 BEDFORD AVE NUM,Music,11249-4205,11211.0,,
1150,104981,134 W 26TH ST RM 4S,NEW YORK,1182949.0,4139790.0,271450809,5059700.0,36061.0,134 W 26TH ST NEW YORK NY 10001-6960,MUSEUM OF MATHEMATICS,A50,1678640.0,6105908.0,NY,134 W 26TH ST,Museums,10001-6960,10001.0,40.7451653877551,-73.9925018163265
1151,105544,29 JAY ST,BROOKLYN,800610.0,17014.0,271623781,2222192.0,36047.0,29 JAY ST BROOKLYN NY 11201-1105,GELSEY KIRKLAND ACADEMY OF CLASSICAL BALLET,A6E,1839203.0,2087457.0,NY,29 JAY ST,Performing Arts Schools,11201-1105,11201.0,40.7040143,-73.9864648
1152,105560,305 W BROADWAY,NEW YORK,10000.0,1000.0,271627533,95052.0,36061.0,305 W BROADWAY NEW YORK NY 10013-5306,ROME ART PROGRAM INC,A25,81475.0,82492.0,NY,305 W BROADWAY,Arts Education,10013-5306,10013.0,40.7214741,-74.0043533
1153,105613,26 FAYETTE ST APT 3R,BROOKLYN,0.0,0.0,271640976,0.0,36047.0,26 FAYETTE ST BROOKLYN NY 11206-4662,COTERIE THEATER CORPORATION,A65,0.0,0.0,NY,26 FAYETTE ST,Theater,11206-4662,11206.0,40.70018225,-73.93999075
1154,106100,38 WESTERVELT AVE,STATEN ISLAND,0.0,58910.0,271795539,394452.0,36085.0,38 WESTERVELT AVE STATEN ISLAND NY 10301-1432,HARBOR LIGHTS THEATER COMPANY INC HARBOR LIGHTS,A65,274097.0,333007.0,NY,38 WESTERVELT AVE,Theater,10301-1432,10301.0,40.6466218,-74.08697045
1155,106259,20 JAY ST STE 210B,BROOKLYN,393987.0,837939.0,271848709,655807.0,36047.0,20 JAY ST BROOKLYN NY 11201-8319,GIRL BE HEARD INSTITUTE,A65,42202.0,903488.0,NY,20 JAY ST,Theater,11201-8319,11201.0,40.7042619,-73.9866747
1156,106466,660 NOSTRAND AVE,BROOKLYN,174245.0,554434.0,271911378,465967.0,36047.0,660 NOSTRAND AVE BROOKLYN NY 11216-3306,BLACK ALLIANCE FOR JUST IMMIGRATION,A23,0.0,554434.0,NY,660 NOSTRAND AVE,Cultural & Ethnic Awareness,11216-3306,11216.0,40.67582815,-73.95014515
1157,107159,233 5TH AVE RM 4A,NEW YORK,121304.0,659400.0,272114866,384554.0,36061.0,233 5TH AVE NEW YORK NY 10016-8733,NATIONAL QUEER ASIAN PACIFIC ISLANDER ALLIANCE INC,A23,3380.0,662966.0,NY,233 5TH AVE,Cultural & Ethnic Awareness,10016-8733,10016.0,40.7440368,-73.9873572382963
1158,107249,3901 MAIN ST STE 203,FLUSHING,0.0,147782.0,272142053,133972.0,36081.0,3901 MAIN ST FLUSHING NY 11354-5435,NEW YORK SHANDONG ASSOCIATION INC,A23,0.0,147782.0,NY,3901 MAIN ST,Cultural & Ethnic Awareness,11354-5435,11354.0,,
1159,107545,468 EAST 138TH ST APT 3,BRONX,0.0,61973.0,272232366,64197.0,36005.0,468 EAST 138TH ST BRONX NY 10454-3002,UPBEAT NYC INC,A68,0.0,61973.0,NY,468 EAST 138TH ST,Music,10454-3002,10454.0,,
1160,107557,1 COLUMBUS PL APT S12E,NEW YORK,0.0,112984.0,272235189,114046.0,36061.0,1 COLUMBUS PL NEW YORK NY 10019-8203,NEW YORK CLASSICAL PLAYERS INC,A69,0.0,112984.0,NY,1 COLUMBUS PL,Symphony Orchestras,10019-8203,10019.0,40.678042,-73.922604
1161,107571,1732 1ST AVE UNIT 28238,NEW YORK,138290.0,508888.0,272240112,277582.0,36061.0,1732 1ST AVE UNIT NEW YORK NY 94618-2504,AFGHAN WOMENS WRITING PROJECT INC,A23,0.0,508888.0,NY,1732 1ST AVE UNIT,Cultural & Ethnic Awareness,94618-2504,10128.0,,
1162,107648,27 WEST 86TH STREET NO 14D,NEW YORK,0.0,89858.0,272261682,112402.0,36061.0,27 WEST 86TH STREET NO NEW YORK NY 10024-3615,THE DOUGLAS WATT FAMILY FUND DBA FRED AND ADELE ASTAIRE AWARDS,A60,0.0,89858.0,NY,27 WEST 86TH STREET NO,Performing Arts,10024-3615,10024.0,,
1163,107693,304 W 75TH ST APT 6B,NEW YORK,409602.0,328876.0,272278749,653768.0,36061.0,304 W 75TH ST NEW YORK NY 10023-1691,GALLIM DANCE COMPANY INC,A62,370009.0,697883.0,NY,304 W 75TH ST,Dance,10023-1691,10023.0,40.78177435,-73.9837120627896
1164,108403,499 7TH AVE FLR13S,NEW YORK,0.0,0.0,272510294,30.0,36061.0,499 7TH AVE NEW YORK NY 10018-6839,CHINESE CONTEMPORARY CULTURE AND ARTS FOUNDATION USA INC,A23,0.0,0.0,NY,499 7TH AVE,Cultural & Ethnic Awareness,10018-6839,10018.0,40.752747,-73.989227
1165,108733,450 WEST 37TH STREET NO 502,NEW YORK,0.0,0.0,272622704,14101.0,36061.0,450 WEST 37TH STREET NO NEW YORK NY 10018-4016,ORCHESTRA OF ST LUKES SUPPORT CORPORATION,A69,0.0,271221.0,NY,450 WEST 37TH STREET NO,Symphony Orchestras,10018-4016,10018.0,,
1166,109229,15 W 53RD ST 22F,NEW YORK,0.0,82625.0,272831278,155447.0,36061.0,15 W 53RD ST NEW YORK NY 10019-5401,THROUGHLINE ARTISTS INC,A65,68584.0,151209.0,NY,15 W 53RD ST,Theater,10019-5401,10019.0,40.761316,-73.977408
1167,109284,9215 103RD AVE,OZONE PARK,0.0,47469.0,272848254,28872.0,36081.0,9215 103RD AVE OZONE PARK NY 11417-3113,INDO CARIBBEAN ALLIANCE,A23,0.0,60170.0,NY,9215 103RD AVE,Cultural & Ethnic Awareness,11417-3113,11417.0,40.681859,-73.846715
1168,109504,PO BOX 237027,NEW YORK,0.0,1525.0,272910455,134394.0,36061.0,,NEW YORK LYRIC OPERA THEATRE INC,A6A,121379.0,122904.0,NY,,Opera,10023-0028,10023.0,,
1169,109517,1650 BROADWAY,NEW YORK,146149.0,314665.0,272915269,274854.0,36061.0,1650 BROADWAY NEW YORK NY 10019-6833,ALL FOR ONE THEATER FESTIVAL INC,A65,31363.0,344830.0,NY,1650 BROADWAY,Theater,10019-6833,10019.0,40.7622424,-73.9832858
1170,109710,80 N 6TH ST,BROOKLYN,0.0,569977.0,272974840,251956.0,36047.0,80 N 6TH ST BROOKLYN NY 11249-3009,ORIGINAL MUSIC WORKSHOP INC,A6E,30583.0,600618.0,NY,80 N 6TH ST,Performing Arts Schools,11249-3009,11249.0,40.7189664,-73.9612431
1171,110245,C/O Y ATALLAH 77 83RD STREET,BROOKLYN,0.0,0.0,273130182,604.0,36047.0,C/O Y ATALLAH 77 83RD STREET BROOKLYN NY 11209-0000,AMERICAN SYRIAN MULTICULTURAL ASSOCIATION INC,A23,0.0,0.0,NY,C/O Y ATALLAH 77 83RD STREET,Cultural & Ethnic Awareness,11209-0000,11209.0,,
1172,110321,531 MAIN STREET,NEW YORK,0.0,10674.0,273152518,12730.0,36061.0,531 MAIN STREET NEW YORK NY 10044-0105,R AND R CONCERTS INC,A68,0.0,10674.0,NY,531 MAIN STREET,Music,10044-0105,10044.0,40.7613925,-73.9505711001866
1173,110348,150 E 58TH ST 34TH FL,NEW YORK,102242.0,282810.0,273160427,267334.0,36061.0,150 E 58TH ST NEW YORK NY 10155-0002,NO LONGER EMPTY INC,A54,33612.0,316422.0,NY,150 E 58TH ST,History Museums,10155-0002,10155.0,40.7590466,-73.9623834
1174,111030,1942 E 19TH ST,BROOKLYN,0.0,24685.0,273360891,25943.0,36047.0,1942 E 19TH ST BROOKLYN NY 11229-3540,ENRICO CARUSO FOUNDATION,A6A,0.0,24685.0,NY,1942 E 19TH ST,Opera,11229-3540,11229.0,40.60287015,-73.9535440284664
1175,111079,299 BROADWAY,NEW YORK,0.0,81950.0,273373172,68510.0,36061.0,299 BROADWAY NEW YORK NY 10007-1901,AMERICAN FRIENDS OF THE ARTS IN IRELAND,A20,0.0,81950.0,NY,299 BROADWAY,Arts & Culture,10007-1901,10007.0,40.715001,-74.0058329
1176,111377,45 E 78TH ST,NEW YORK,72800.0,0.0,273467548,234527.0,36061.0,45 E 78TH ST NEW YORK NY 10075-0204,ROUND TABLE OF CULTURAL SEMINARS LTD,A23,320915.0,320915.0,NY,45 E 78TH ST,Cultural & Ethnic Awareness,10075-0204,10075.0,40.77563795,-73.9620096145552
1177,111484,56 7TH AVE,NEW YORK,0.0,8500.0,273497924,8504.0,36061.0,56 7TH AVE NEW YORK NY 10011-6672,LSMFT PRODUCTIONS LTD,A65,245.0,8745.0,NY,56 7TH AVE,Theater,10011-6672,10011.0,40.738363,-74.0002299828625
1178,111698,166 LEFFERTS PL NO2,BROOKLY,0.0,14630.0,273554441,1396.0,36047.0,166 LEFFERTS PL BROOKLY NY 11238-2909,WOLF 359 INC,A65,0.0,14630.0,NY,166 LEFFERTS PL,Theater,11238-2909,11238.0,,
